wav_filename,transcript
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0119.wav,depende la reflezión que yo haga o el análisis que haga de esta interacción
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0120.wav,para tomar una postura frente a este tiempo de cirologios estoy escuchando aquí me ayuda a crecer como persona lo que yo estoy aprendiendo aquí no me ayuda a crecer como persona
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0121.wav,el gran dilema de la de lo adolescente no que a veces seguimos en la adolescencia a los treintas cuarentas etcétera no interactúo con un empresario con mi jefe
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0122.wav,con mi líder que yo hubico entre mis amigos escucho ideas eficacez escucho otras ideas pero hay un ya llega un momento en el que tengo que tomar una desición
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0123.wav,y dependen todas estas influencias estos temas para entender todos estos contextos que yo comentaba el económico el político el social el religioso
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0124.wav,que va ir marcando y al final soy yo el que tiene que tomar una desición y hay viene un problema que es muy importante en el caso de aisla no tengo qeu decidir me enfrento a la bronca de la libertad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0125.wav,ya aprendemos los contextos pongo las preguntas esta esta posibilidad de aprender del otro de crecer junto con las otras personas y en ultimas tengo que decidir que presentar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_082_SPA_0126.wav,la libertad la gran bronca no por ahí decía un un orator de la sartre no estamos condenados a decidir toda la vida
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0001.wav,hola buenas tardes muchas gracias por venir pus mi historia comienza hace diesciocho años
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0002.wav,cuando todavía era jóven guapo este pus si algo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0003.wav,y parte tenía como unos cuantos cortes de pelos más que los que tengo ahorita vea creo que se notara como un mi rey de los noventas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0004.wav,algo así en una de esas raras ocaciones en las que asistí a la iglesia
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0005.wav,tuve la fortuna de conocer un grupo de personas silentes no sin lente e silentente de esos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0006.wav,que hacen gestos y mueven las manos para comunicarse
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0007.wav,recuerdo que cuando estaba por terminar la celebración
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0008.wav,el sacerdote dijo ey ustedes y porque no se inscriben para que se enseñen a hablar con las manos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0009.wav,no tenía nada mejor que hacer en ese momento así que me inscribí y dos semanas después estaba junto con otros quince curiosos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0010.wav,convertimos a esta parte de la psicología y esta parte de los estudios de enseñanza a lectura a sordos en algo tan naturalista
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0011.wav,como lo habían propuesto aristóteles en sus inicios en la psicología
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0012.wav,un gran cambio de paradigma no estamos diciendo que lo que hicieron todas estas personas durante cien años no sirvio
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0013.wav,sino que gracias al trabajo que hicieron ellos pudimos darnos cuenta que hacía falta algo más y que había que verlo a la luz pero de otra lámpara
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0014.wav,es decir cambiar el paradigma gracias a todo esto y gracias a la comunidad sorda
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0015.wav,elaboramos el primer instrumento de evaluación de lengua de señas mexicana por lo menos del que tenemos conocimiento nosotros
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0016.wav,además de la primera intervención multimodal para enseñar vocablos en castellano
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0017.wav,lectura y lengua de señas mexicana a sordos mexicanos porque la lengua de señas es diferente en cada país
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0018.wav,muchos de ustedes después de escuchar mi historia se preguntan cambiar un paradigma pues sí
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0019.wav,porque si no corremos el riesgo de pasar otros cien años hablando mucho pero actuando muy poco
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0020.wav,enseñandome a hablar con las manos si mal no recuerdo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0021.wav,para que para que psicólogos pedagogos lingüistas y demas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0022.wav,dejen de tratar a las personas sordas como seres discapacitados para que los eduquen
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0023.wav,tomando en cuenta sus posibilidades y no sus limitaciones
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0024.wav,porque si no fuera por fuera por gente como nena por mis alumnos y por la gente de educación incluyente y gente como el doctor
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0025.wav,probablemente seguiriamos estancados en un docma lo cual no trae conocimiento
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0026.wav,por lo tanto es necesario erradicar este docma para convertirlo en un verdadero paradigma científico muchas gracias
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0027.wav,a las dos semanas solo eramos diez personas a los dos o tres meses quedabamos cinco y a los siete u ocho
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0028.wav,solo eramos dos para fortuna mia esa ocación me tome por primera vez con nena esta personita
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0029.wav,perdón esta personita de ella les voy hablar un poco más adelante gracias a ella
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0030.wav,tuve la fortuna de ingresar a este mundo y gracias a que mi compañero tenía pánico escenico pus yo me convertí oficialmente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0031.wav,en interprete del lenguaje manual como yo le decía yo estaba super contento porque aparte ya le iba entender a perla moctezuma la de lolita ayala
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0032.wav,eso estaba muy bonito yo decía bueno pus si ahora no me paran con la boca pus despues con las manos pus menos verdad si
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0033.wav,pasaba algo curioso yo heredaba de muchas otras personas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0034.wav,una serie de paradigmas respecto a estas personas con las que yo trabajaba y uno de esos era
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0035.wav,que era correcto decirles sordo mudos o silentes por eso del respeto ademas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0036.wav,que lo que ellos hacían con las manos estaba bien decirles lenguaje manual
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0037.wav,que más verdad yo creía que todos los sordo mudos sabían señas si no como se iban a comunicar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0038.wav,lógico verdad y quizás lo que yo suponía que era lo máximo era que todos los sordos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0039.wav,mudos sabían leer y escribir
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0040.wav,si ya no me entendían con las señas pus ya lo iban hacer cuando yo les pusiera algo escrito
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0041.wav,la verdad es que yo vivía en un gran gran error hasta que alguien se atrevió a sacarme de ahí y esa
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0042.wav,pues fue nena un dia llegué a la iglesia si hai esta de nuevo un dia llegué a la iglesia
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0043.wav,y nena me vio inmediatamente se vino y me dijo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0044.wav,israel pues um hoy no te va tocar interpretar voltié
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0045.wav,puf esta bien no te preocupes e lo tomo no no pasa nada e descanso al siguiente dia llego
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0046.wav,nena inmediatamente se acerca y me dice israel que crees que hoy pues tampoco te va tocar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0047.wav,ya era mucho no con eso de que estabamos en la iglesia pensé tener la misma suerte de cristo y resucitar al tercer dia
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0048.wav,tonces llegue me vió la ví no nos enamoramos vea pero si me dijo israel
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0049.wav,el dia de hoy pues tampoco te toca esto se prolongo por mas de treinta dias
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0050.wav,hasta que yo me arme de valor y le dije oyes nena que onda pus que pasa pon porque yo no puedo interpretar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0051.wav,me vió muy seriamente y me dijo pues simple israel porque no basta con conocer las señas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0052.wav,tienes que conocer a la comunidad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0053.wav,fuerte la verdad es que en ese momento yo me sentí como joseph blater cuando lo corrieron de la fifa
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0054.wav,estaba impactado yo era un rockstar ahí moviendo las manos y ahora resulta
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0055.wav,que me pasaba como a bruce jener cuando lo corrieron de las kardashian yo no pensaba hacerme mujer no todavía
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0056.wav,mi nivel de pensamiento si lo ponemos así era tal que un dia me dije esta frase
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0057.wav,si los guapos sufrimos imaginense nomas los feos imaginen nada más
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0058.wav,paso el tiempo y yo reflexine algo que hubiera pasado si yo me hubiera interesado más
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0059.wav,en los problemas de esta comunidad y menos en los mios más en ayudarlos y mucho menos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0060.wav,en utilizar a estas personas paso otro tiempo yo entre a estudiar la licenciatura en psicología
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0061.wav,y con eso de que dicen que los psicólogos entramos para salvar nuestros problemas y sentirnos mejor no se si sea cierto
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0062.wav,a mi la verdad que si me funciono y lo resolví en una de esas raras ocaciones también hubo una maestra
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0063.wav,que no se la verdad ni como se entero porque yo estaba por terminar la carrera que yo sabía señas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0064.wav,y me dijo oyes israel y pus porque no les das un curso a estos estudiantes de pregrado y anexos porque siempre hay anexos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0065.wav,yo dude pero la verdad es que me atreví
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0066.wav,pero antes yo necesitaba resolver ciertas cosas así que decidí irme a tomar una temporadita a la asociación de silentes de jalisco
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0067.wav,un dia llego abro la puerta doy unos pasos tranquilo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0068.wav,veo de reojo y quien creen es a la primera persona que veo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0069.wav,ay dios esto iba ser así como revenge reloaded o algo así por el estilo no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0070.wav,y con esa amabilidad que la caracteriza y amor también por lo que hace me vió no se enamoro ya lo dije
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0071.wav,y si me dijo ay ya pasale no le estes haciendo al cuento ya sabes que si te vamos a ayudar y lo hizo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0072.wav,pero antes yo necesitaba cambiar ciertas cosas que creía y ciertos paradigmas que yo tenía respecto a estas personas así que ella
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0073.wav,me presentó a araceli arambulo que era la directora de este lugar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0074.wav,me presentó además a un grupo de jóvenes sordos que asistían diariamente aquí
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0075.wav,me presentó a la pequeña maría inéz que es alguien sumamente importante para este proyecto a las personas de educación incluyente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0076.wav,y también a la mamá de maría inéz que nos apoyaron tanto como no tienen una idea gracias a todas estas personas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0077.wav,yo aprendí y cambié mis paradigmas sabiendo que no se les decía ni sordo mudos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0078.wav,ni silentes sino sordos porque esta palabra tiene tanto valor cultural como el decirse mexicanos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_083_SPA_0079.wav,además de que a eso que hacían no se le decía lenguaje manual sino lengua de señas
